frame,X,Y,Xs,Ys,inliers,ref_idx
379,0.7660035262351025,0.3338890211437948,0.7329438328742981,0.40082260966300964,16,1
380,0.7134265434451219,0.4011708324065837,0.7265181541442871,0.395432710647583,14,0
383,0.6886445106793929,0.23631769906583644,0.7091001868247986,0.3172060549259186,24,0
384,0.6634253525152438,0.24705554242660188,0.6921780705451965,0.2866929769515991,24,0
385,0.6839431119863844,0.23537654130060082,0.6881489157676697,0.2634328603744507,23,0
387,0.6926162618226857,0.19784947731316782,0.6871110796928406,0.22628873586654663,12,0
388,0.704503433667371,0.2405380303325182,0.6914911866188049,0.22367429733276367,17,0
389,0.7036421748328366,0.2180736175211302,0.6940299868583679,0.2146039754152298,21,1
390,0.697885043869526,0.21000372727146388,0.694024384021759,0.20582477748394012,31,1
391,0.6971540429904032,0.15183657174432863,0.6938127279281616,0.1823301911354065,39,1
392,0.6987199804470966,0.16646915313612132,0.6941459774971008,0.16993959248065948,17,1
393,0.6862171113887541,0.045537005115658946,0.690731406211853,0.12555068731307983,16,0
395,0.6639285203887194,-0.15883932419094693,0.6792159080505371,0.009631775319576263,14,0
396,0.6402654203765936,-0.16893575539368255,0.665368914604187,-0.05814769119024277,19,0
397,0.641916008587687,-0.24010752613434105,0.6566004753112793,-0.12568828463554382,20,0
398,0.6253297387099847,-0.32188290633340655,0.6454957723617554,-0.1973637342453003,23,0
399,0.6039422620955168,-0.3387707476089852,0.6312581300735474,-0.25319573283195496,28,0
400,0.5790927658588553,-0.4011273910142341,0.6137151122093201,-0.3114876449108124,32,0
401,0.5771684667752217,-0.5166612944144786,0.6005092859268188,-0.38730907440185547,23,0
402,0.5554260795238012,-0.4609379344139226,0.584602415561676,-0.42553919553756714,22,0
403,0.543123909216498,-0.48684898729426074,0.5695027112960815,-0.4604572355747223,15,0
404,0.5298154369954787,-0.5430021998721077,0.5546965003013611,-0.5018390417098999,15,0
406,0.5614631466749237,-0.7549349421708174,0.5508803725242615,-0.6231938600540161,28,0
407,0.5395417816094442,-0.7192552233930152,0.5440923571586609,-0.6725202202796936,36,0
408,0.542710264083287,-0.7538862669595185,0.5404309034347534,-0.716774582862854,47,0
409,0.550626496782324,-0.8082566447953727,0.5402554869651794,-0.7640301585197449,45,0
410,0.5503999494396133,-0.7411475130671699,0.5401031970977783,-0.7774274349212646,42,0
411,0.5533173893084811,-0.7369297882840291,0.5409221053123474,-0.7853937745094299,45,0
412,0.552427033891699,-0.7208569075289137,0.54133141040802,-0.7859165668487549,39,0
413,0.5591325781033467,-0.8150343708296255,0.5436824560165405,-0.8134255409240723,38,0
414,0.5578923193684173,-0.7080221481594742,0.545112133026123,-0.8014540672302246,39,0
415,0.5733287329155695,-0.7703614150077835,0.5507645010948181,-0.8104669451713562,43,0
416,0.5622063275187084,-0.7428508500611644,0.5516963601112366,-0.8084077835083008,48,0
417,0.5696011223972768,-0.9111805980315824,0.5546181201934814,-0.8557442426681519,50,0
418,0.5742367492811113,-0.8291145949177037,0.55817711353302,-0.8656211495399475,49,0
419,0.5696313693095204,-0.8643837925378102,0.5594857335090637,-0.8826178908348083,46,0
420,0.5589645622574834,-0.7038669789813157,0.557373046875,-0.8473827838897705,44,0
421,0.5543951808481152,-0.6825585416203284,0.5545541048049927,-0.8149407505989075,45,0
422,0.5758428129547186,-0.7640089802046255,0.5588515400886536,-0.8147133588790894,49,0
423,0.5746817239900914,-0.9316684274911022,0.5617008209228516,-0.8632733821868896,43,0
424,0.5745541050270232,-0.8659985090914133,0.5637938380241394,-0.878943681716919,46,0
425,0.5762806150178422,-0.881311165480426,0.5658761858940125,-0.8943925499916077,52,0
426,0.5712995508029032,-0.9160316983151677,0.5659804344177246,-0.9153763651847839,45,0
427,0.5817831170532497,-0.8106189877112979,0.569176971912384,-0.8992919921875,45,0
428,0.5810993473704268,-0.8557233165591627,0.5713488459587097,-0.9003568887710571,46,0
429,0.5792245801430848,-0.8796890638901234,0.5724215507507324,-0.907737135887146,41,0
430,0.5823555077258868,-0.7610493181439049,0.5741592049598694,-0.8779013156890869,48,0
431,0.5902660564414148,-0.8365352535587176,0.5777812600135803,-0.8779059648513794,46,0
