frame,X,Y,source,inliers
535,0.6395048272995227,-0.572588787353725,cam1,50
536,0.6433219605562539,-0.5745839821475385,cam1,46
537,0.6470806393611712,-0.5764875102745379,cam1,49
538,0.6506853892609934,-0.5782450663571412,cam1,48
539,0.6543316461633915,-0.5797210795753808,cam1,46
540,0.6579840661817651,-0.581087579458714,cam1,52
541,0.6615504540720736,-0.5823160355966359,cam1,57
542,0.6650576287212426,-0.5835507176121046,cam1,41
543,0.6685837732419148,-0.5846530629380517,cam1,45
544,0.672061942931166,-0.5858552064956482,cam1,47
545,0.8032492633375325,0.3998816449615689,fused,62
546,0.6786458532891592,-0.5878579474994404,cam1,56
547,0.8499313177649869,0.40990932611340686,fused,70
548,0.796878594466023,0.4208289300477961,fused,67
549,0.6880428815419507,-0.5903195135169548,cam1,46
550,0.690932041051579,-0.5912492307420841,cam1,50
551,0.6984596921346151,-0.5932589091578164,cam1,44
552,0.7005573233095619,-0.5939444097368431,cam1,47
553,0.7028596147364832,-0.5946397367259425,cam1,46
554,0.7053134532984537,-0.5953710395208032,cam1,44
555,0.7084362436020384,-0.5966535722063002,cam1,46
556,0.7115101375124262,-0.5980544931590506,cam1,51
557,0.7146482452977908,-0.599618843472527,cam1,41
558,0.7222727069187581,-0.6024733169203675,cam1,45
559,0.7245282739536839,-0.6040743070929033,cam1,51
560,0.72696844580004,-0.6056861185849713,cam1,44
561,0.7297372472548231,-0.6071053122423584,cam1,50
562,0.7370210195501025,-0.6096142721764095,cam1,45
563,0.739084766634515,-0.6106601800846454,cam1,52
564,0.7414213090345949,-0.6115685875345529,cam1,48
565,0.7439181578682381,-0.6124152145115154,cam1,51
566,0.7466206532233199,-0.6130701629890256,cam1,46
567,0.7492709663740679,-0.6136590545618508,cam1,45
568,0.7521332594157638,-0.6141042323802386,cam1,50
569,0.7551099972844598,-0.6143352886413354,cam1,48
570,0.7580391127771311,-0.6145556117588022,cam1,50
571,0.761070311385554,-0.6146191791895451,cam1,47
572,0.7642332388364605,-0.6145557201893501,cam1,43
573,0.7675554052455349,-0.6143238110590521,cam1,44
574,0.7753845606596604,-0.6153347224113934,cam1,41
575,0.7777679596785572,-0.6150899288779477,cam1,43
576,0.7802576411068849,-0.61492907952026,cam1,57
577,0.782893474497878,-0.614864466111248,cam1,45
578,0.7856726746809654,-0.6149045951136372,cam1,47
579,0.7883325912797418,-0.6151200487510223,cam1,53
580,0.7909844243478324,-0.6153240795040407,cam1,47
581,0.7936663614937801,-0.6154497826752627,cam1,49
582,0.7961609934006935,-0.6156274595833031,cam1,49
583,0.7986806598267593,-0.615564199965142,cam1,43
584,0.8013869169393678,-0.6156713211265176,cam1,47
585,0.8038717235391141,-0.615798531051764,cam1,49
586,0.8062145226806398,-0.6159841266954231,cam1,51
587,0.812864361320845,-0.617298599785205,cam1,35
588,0.818403243324896,-0.6184339215309389,cam1,39
589,0.818317013055533,-0.618500848656276,cam1,45
590,0.818381368618635,-0.6188184903113895,cam1,45
591,0.8186198336341368,-0.6191932134052289,cam1,49
592,0.8188343825359425,-0.6197214627632686,cam1,47
593,0.8190917926589513,-0.6201949728741063,cam1,43
594,0.8237878070133272,-0.6219413218766687,cam1,45
595,0.822997923775387,-0.6223685464861846,cam1,45
596,0.8223668804819689,-0.6228093249795297,cam1,49
597,0.8218223578104539,-0.6232649923586535,cam1,49
598,0.8213586366484743,-0.6237563217701763,cam1,47
599,0.8209956452232247,-0.6240697608876771,cam1,41
600,0.8205321630160575,-0.6243428319076363,cam1,49
601,0.8201882427065406,-0.6244626746222863,cam1,44
