frame,X,Y,Xs,Ys,inliers,ref_idx
378,0.7220971896220204,0.4201953385648358,0.7258717766280383,0.4690232721409209,25,0
379,0.7660035262351025,0.3338890211437948,0.7338981265494511,0.4419964219414957,16,1
380,0.7134265434451219,0.4011708324065837,0.7298038099285853,0.4338313040345133,14,0
383,0.6886445106793929,0.23631769906583644,0.7215719500787469,0.39432858304077795,24,0
384,0.6634253525152438,0.24705554242660188,0.7099426305660463,0.36487397491794277,24,0
385,0.6839431119863844,0.23537654130060082,0.704742726850114,0.3389744881944744,23,0
387,0.6926162618226857,0.19784947731316782,0.7023174338446283,0.3107494860182131,12,0
388,0.704503433667371,0.2405380303325182,0.7027546338091769,0.29670719488107417,17,0
389,0.7036421748328366,0.2180736175211302,0.702932142013909,0.2809804794090854,21,1
390,0.697885043869526,0.21000372727146388,0.7019227223850324,0.2667851289815611,31,1
391,0.6971540429904032,0.15183657174432863,0.7009689865061066,0.2437954175341146,39,1
392,0.6987199804470966,0.16646915313612132,0.7005191852943047,0.22833016465451597,17,1
393,0.6862171113887541,0.045537005115658946,0.6976587705131947,0.19177153274674458,16,0
395,0.6639285203887194,-0.15883932419094693,0.6909127204882997,0.12164936135920629,14,0
396,0.6402654203765936,-0.16893575539368255,0.6807832604659585,0.06353233800862854,19,0
397,0.641916008587687,-0.24010752613434105,0.6730098100903041,0.0028043651800346223,20,0
398,0.6253297387099847,-0.32188290633340655,0.6634737958142403,-0.06213308912265362,23,0
399,0.6039422620955168,-0.3387707476089852,0.6515674890704957,-0.11746062081991993,28,0
400,0.5790927658588553,-0.4011273910142341,0.6370725444281676,-0.17419397485878277,32,0
401,0.5771684667752217,-0.5166612944144786,0.6250917288975785,-0.24268743876992194,23,0
402,0.5554260795238012,-0.4609379344139226,0.6111585990228231,-0.28633753789872207,22,0
403,0.543123909216498,-0.48684898729426074,0.5975516610615581,-0.3264398277778298,15,0
404,0.5298154369954787,-0.5430021998721077,0.5840044162483422,-0.3697523021966854,15,0
406,0.5614631466749237,-0.7549349421708174,0.5794961623336585,-0.44678883019151183,28,0
407,0.5395417816094442,-0.7192552233930152,0.5715052861888157,-0.5012821088318125,36,0
408,0.542710264083287,-0.7538862669595185,0.5657462817677099,-0.5518029404573537,47,0
409,0.550626496782324,-0.8082566447953727,0.5627223247706328,-0.6030936813249576,45,0
410,0.5503999494396133,-0.7411475130671699,0.5602578497044289,-0.6307044476734001,42,0
411,0.5533173893084811,-0.7369297882840291,0.5588697576252394,-0.651949515795526,45,0
412,0.552427033891699,-0.7208569075289137,0.5575812128785314,-0.6657309941422036,39,0
413,0.5591325781033467,-0.8150343708296255,0.5578914859234945,-0.695591669479688,38,0
414,0.5578923193684173,-0.7080221481594742,0.5578916526124791,-0.6980777652156454,39,0
415,0.5733287329155695,-0.7703614150077835,0.5609790686730972,-0.7125344951740731,43,0
416,0.5622063275187084,-0.7428508500611644,0.5612245204422195,-0.7185977661514913,48,0
417,0.5696011223972768,-0.9111805980315824,0.562899840833231,-0.7571143325275095,50,0
418,0.5742367492811113,-0.8291145949177037,0.565167222522807,-0.7715143850055484,49,0
419,0.5696313693095204,-0.8643837925378102,0.5660600518801497,-0.7900882665120007,46,0
420,0.5589645622574834,-0.7038669789813157,0.5646409539556165,-0.7728440090058637,44,0
421,0.5543951808481152,-0.6825585416203284,0.5625917993341163,-0.7547869155287567,45,0
422,0.5758428129547186,-0.7640089802046255,0.5652420020582368,-0.7566313284639306,49,0
423,0.5746817239900914,-0.9316684274911022,0.5671299464446078,-0.791638748269365,43,0
424,0.5745541050270232,-0.8659985090914133,0.5686147781610909,-0.8065107004337747,46,0
425,0.5762806150178422,-0.881311165480426,0.5701479455324412,-0.821470793443105,52,0
426,0.5712995508029032,-0.9160316983151677,0.5703782665865337,-0.8403829744175176,45,0
427,0.5817831170532497,-0.8106189877112979,0.5726592366798768,-0.8344301770762738,45,0
428,0.5810993473704268,-0.8557233165591627,0.5743472588179869,-0.8386888049728516,46,0
429,0.5792245801430848,-0.8796890638901234,0.5753227230830065,-0.846888856756306,41,0
430,0.5823555077258868,-0.7610493181439049,0.5767292800115826,-0.8297209490338258,48,0
431,0.5902660564414148,-0.8365352535587176,0.5794366352975491,-0.8310838099388043,46,0
